Language_ID,Name,Glottocode,Latitude,Longitude,elevation_m
bilo1248,Biloxi,bilo1248,31.32,-89.1951,81.0
beli1260,Belize Kriol English,beli1260,17.3941,-88.6281,24.0
koas1236,Koasati,koas1236,30.4096,-92.709,11.0
como1259,Comox,como1259,49.7233,-124.967,37.0
soch1239,Sochiapam Chinantec,soch1239,17.7985,-96.6079,609.0
diml1238,Dimli,diml1238,38.6147,39.6388,1691.0
yekh1238,Yekhee,yekh1238,7.10204,6.44919,300.0
nort2626,Northern Frisian,nort2626,54.6409,8.58489,0.0
guja1253,Gujari,guja1253,34.3768,73.1461,837.0
guan1269,Kotiria,guan1269,1.07554,-69.5705,138.0
hung1278,Hungana-Saamba,hung1278,-3.69695,18.4312,353.0
halk1245,Halkomelem,halk1245,48.0751,-122.029,90.0
ilok1237,Iloko,ilok1237,15.9361,120.993,287.0
kadi1248,Kadiwéu,kadi1248,-19.7222,-57.582,83.0
kute1248,Kutep,kute1248,7.07479,10.0916,223.0
awac1239,Awa-Cuaiquer,awac1239,1.21652,-78.3401,471.0
lisu1250,Lisu,lisu1250,22.5488,94.0184,359.0
loni1238,Loniu,loni1238,-2.06124,147.35,69.0
mola1238,Molale,mola1238,44.556,-122.857,152.0
mats1244,Matsés,mats1244,-5.73914,-72.6281,152.0
mani1292,Manipuri,mani1292,24.4409,93.3426,359.0
mand1436,Mandinka,mand1436,12.8165233333,-15.6539466667,44.0
moco1246,Mocoví,moco1246,-28.097,-60.4145,62.0
mamm1241,Mam,mamm1241,14.8034,-91.7231,1867.0
mund1330,Mundurukú,mund1330,-8.41095,-57.691,98.0
nisg1240,Nisga'a,nisg1240,55.199,-129.192,21.0
nort2627,Eastern Low German,nort2627,50.771,6.092,176.0
nort2984,Northern Pame,nort2984,22.0968,-99.6434,1376.0
pana1305,Panamint,pana1305,36.0007,-117.901,1030.0
nige1257,Nigerian Pidgin,nige1257,9.65873,4.21068,281.0
nort2966,Northern Pomo,nort2966,39.1084,-123.209,363.0
texi1237,Texistepec Popoluca,texi1237,17.8926,-94.8076,28.0
stan1289,Catalan,stan1289,41.453,1.569,625.0
croa1245,Croatian,croa1245,45.2006,16.826,95.0
czec1258,Czech,czec1258,49.873398,15.10437,466.0
gali1258,Galician,gali1258,42.2446,-7.5343,1106.0
mono1270,Mono (Democratic Republic of Congo),mono1270,4.57915,19.8264,409.0
indo1316,Indonesian,indo1316,-7.33458,109.716,549.0
ital1282,Italian,ital1282,43.0464,12.6489,516.0
sala1272,Salasaca Highland Quichua,sala1272,-1.35447,-78.3953,2506.0
seri1257,Seri,seri1257,28.9877,-112.384,191.0
sind1272,Sindhi,sind1272,26.0,69.0,20.0
slov1268,Slovenian,slov1268,46.2543,14.7766,1201.0
swed1254,Swedish,swed1254,59.800634,17.389526,24.0
tuka1248,Tukang Besi North,tuka1248,-5.30994,123.578,138.0
yine1238,Yine,yine1238,-11.1086,-73.3087,364.0
kich1262,K'iche',kich1262,14.5278,-91.1696,1374.0
huam1248,Huamalíes-Dos de Mayo Huánuco Quechua,huam1248,-9.15718,-76.3372,1466.0
sipa1247,Sipacapense,sipa1247,15.23054,-91.7041,2197.0
chim1302,Chimborazo Highland Quichua,chim1302,-1.36727,-78.8521,3868.0
tlac1235,Tlachichilco Tepehua,tlac1235,20.704,-98.1947,341.0
ambu1247,Ambulas,ambu1247,-3.7801,143.059,102.0
abau1245,Abau,abau1245,-3.97222,141.324,54.0
qima1242,Qimant,qima1242,12.8119,37.0542,1208.0
akha1245,Akha,akha1245,21.2309,100.964,1165.0
alya1239,Alyawarr,alya1239,-21.0427,136.835,237.0
aman1265,Amanab,aman1265,-3.51516,141.178,412.0
anua1242,Anuak,anua1242,7.57714,34.0267,428.0
aran1237,Arandai,aran1237,-2.08016,132.983,17.0
bumb1241,Bumbita Arapesh,bumb1241,-3.65508,142.859,177.0
tana1290,Tanacross,tana1290,63.4046,-143.338,471.0
auuu1241,Au,auuu1241,-3.53277,142.105,335.0
tinp1237,Tinputz,tinp1237,-5.58358,154.972,173.0
peta1245,Petats,peta1245,-5.34068,154.593,153.0
pate1247,Patep,pate1247,-6.91988,146.639,1106.0
kela1255,Kela (Papua New Guinea),kela1255,-7.47103,147.173,28.0
surs1246,Sursurunga,surs1246,-3.99078,152.768,811.0
awar1248,Awara,awar1248,-6.16986,146.372,1368.0
awin1248,Awing,awin1248,5.88362,10.264,1972.0
awtu1239,Awtuw,awtu1239,-3.53129,141.928,263.0
baba1264,Baba,baba1264,6.11222,10.5216,1560.0
baba1266,Babanki,baba1266,5.97863,10.2869,1727.0
bako1249,Bakoko,bako1249,3.56518,9.99905,20.0
nyon1241,Nyong,nyon1241,7.274185,11.061485,1209.0
bamu1256,Bamunka,bamu1256,6.00203,10.5127,1165.0
bang1356,Bangolan,bang1356,6.0125,10.667,1219.0
bata1285,Batanga,bata1285,1.397041,9.51011,55.0
bari1286,Bariai,bari1286,-5.5087,148.666,228.0
befa1241,Befang,befa1241,6.27562,10.0342,568.0
idaa1241,Ida'an,idaa1241,5.29059,118.515,48.0
bemb1257,Bemba (Zambia),bemb1257,-10.6122,29.2993,1256.0
berb1259,Berbice Creole Dutch,berb1259,5.3829,-58.0002,34.0
bett1235,Betta Kurumba,bett1235,11.6385,76.6064,1035.0
biak1248,Biak,biak1248,-0.9523,135.879,183.0
bili1250,Bilinarra,bili1250,-16.868771,130.533991,261.0
bina1277,Binandere,bina1277,-8.37433,147.884,42.0
sout2840,Southern Bobo Madaré,sout2840,11.5409,-4.26497,313.0
nucl1695,Bole,nucl1695,11.4839,11.2322,447.0
bong1285,Bongo,bong1285,7.4145,27.9918,501.0
boro1277,Boro (Ethiopia),boro1277,10.6596,35.345,841.0
brok1247,Brokskat,brok1247,34.5308,76.6026,3190.0
baga1272,Baga Sitemu,baga1272,10.4793,-14.4756,2.0
bubi1249,Bubia,bubi1249,4.02178,9.22304,125.0
buku1249,Bukusu,buku1249,0.68043,34.7719,1632.0
subi1246,Subiya,subi1246,-17.5696,24.8867,930.0
tote1238,Totela,tote1238,-16.9575,24.3751,1057.0
bamb1265,Bambalang,bamb1265,5.861,10.544,1147.0
nort2845,North Marquesan,nort2845,-8.89412,-140.108,395.0
onge1236,Önge,onge1236,10.6926,92.4707,149.0
olut1240,Oluta Popoluca,olut1240,17.8937,-94.8863,54.0
jiar1240,Northern Gyalrong,jiar1240,31.60295,102.22875,4587.0
suri1267,Tirma-Chai,suri1267,6.03205,35.0823,1097.0
bilu1245,Bilua,bilu1245,-7.92388,156.663,177.0
hoav1238,Hoava,hoav1238,-8.19679,157.595,249.0
fili1244,Filipino,fili1244,12.265,123.464,47.0
ngad1261,Ngad'a,ngad1261,-8.79508,120.976,1171.0
muna1247,Muna,muna1247,-5.40419,122.541,82.0
keoo1238,Ke'o,keoo1238,-8.8704,121.256,335.0
saki1248,Mekens,saki1248,-13.054,-62.0927,154.0
torw1241,Torwali,torw1241,35.3101,72.5316,4152.0
thul1246,Thulung,thul1246,27.5389,87.6063,2552.0
tsha1245,Tshangla,tsha1245,27.3694,91.7741,1909.0
colo1256,Tsafiki,colo1256,-0.21181,-79.2347,441.0
tzut1248,Tz'utujil,tzut1248,14.6351,-91.2012,2054.0
kinn1249,Kinnauri,kinn1249,31.3688,78.3148,4570.0
mewa1250,Mewati,mewa1250,27.736,76.947,212.0
anei1239,Aneityum,anei1239,-20.1864,169.825,521.0
zaiw1241,Zaiwa,zaiw1241,24.1726,98.3643,2032.0
chic1270,Chickasaw,chic1270,33.9452,-97.1301,263.0
friu1240,Friulian,friu1240,46.1473,13.0493,192.0
jica1244,Jicarilla Apache,jica1244,36.8079,-107.007,2375.0
egaa1242,Ega,egaa1242,5.56081,-5.41732,105.0
west2441,Western Arrarnta,west2441,-24.05052,133.24621,620.0
sanu1240,Sanumá,sanu1240,1.31875,-67.6498,118.0
wari1268,Wari',wari1268,-10.69948,-64.56152,154.0
crow1244,Crow,crow1244,45.368,-107.874,1018.0
anyi1245,Anyin,anyi1245,6.31781,-3.30532,168.0
dibo1245,Dibole,dibo1245,1.07773,17.2305,322.0
bana1305,Bana,bana1305,10.3535,13.6131,878.0
baka1274,Baka (Sudan),baka1274,4.65943,29.59,880.0
ajas1235,Aja (Sudan),ajas1235,8.58003,25.6122,608.0
bila1255,Bila,bila1255,1.16839,28.7626,801.0
busa1253,Busa,busa1253,9.91074,4.39929,240.0
nige1253,Hausa States Fulfulde,nige1253,10.9972,11.1188,360.0
here1253,Herero,here1253,-21.0231,20.5655,1136.0
bafi1243,Bafia,bafi1243,4.72603,11.0982,580.0
lega1249,Lega-Shabunda,lega1249,-3.83196,27.1424,628.0
myen1241,Myene,myen1241,-1.48741,9.50247,28.0
tune1261,Tunen,tune1261,4.75,10.67,696.0
matu1259,Matumbi,matu1259,-8.53734,39.0409,245.0
yaoo1241,Yao,yaoo1241,-13.6119,35.2387,1194.0
umbu1257,Umbundu,umbu1257,-12.4763,14.4148,1240.0
ndon1254,Ndonga,ndon1254,-17.6417,19.1631,1089.0
mbuk1240,Mbukushu,mbuk1240,-17.6827,22.5026,1006.0
diri1252,Diriku,diri1252,-18.1681,20.6678,1089.0
kwan1273,Kwangali,kwan1273,-17.9026,19.256,1120.0
mong1338,Mongo,mong1338,-1.54228,20.4259,391.0
long1387,Longto,long1387,8.33313,13.0568,432.0
xwel1235,Xwela Gbe,xwel1235,6.41342,2.02985,31.0
west2456,Western Xwla Gbe,west2456,6.33455,2.03904,2.0
kota1272,Kotafon Gbe,kota1272,6.64027,1.72346,65.0
gbes1238,Gbesi Gbe,gbes1238,6.55911,2.0269,63.0
mach1266,Machame,mach1266,-3.29385,37.0703,1070.0
mada1282,Mada (Nigeria),mada1282,9.02294,8.34119,467.0
mbee1249,Mbe,mbee1249,6.57067,8.82998,117.0
ngwe1238,Ngwe,ngwe1238,5.49787,9.9028,978.0
jowu1238,Jowulu,jowu1238,10.7691,-5.47873,510.0
yala1263,Yala,yala1263,6.73852,8.60748,59.0
mamb1296,Mambwe-Lungu,mamb1296,-8.86817,31.2269,1250.0
kete1252,Kete,kete1252,-7.15104,22.9027,885.0
kwes1244,Kwese,kwes1244,-5.60445,18.5759,792.0
sout2828,Southern Ma'di,sout2828,2.8735,31.25,660.0
moru1253,Moru,moru1253,5.1232,30.3287,644.0
logo1259,Logo,logo1259,3.32608,29.8866,899.0
afit1238,Afitti,afit1238,12.446,30.7611,564.0
avat1244,Avatime,avat1244,6.8688,0.41314,170.0
abua1244,Abua,abua1244,4.83057,6.61492,11.0
dghw1239,Dghwede,dghw1239,11.05751,13.77847,570.0
eloy1241,Eloyi,eloy1241,8.24696,7.97061,126.0
giky1238,Gikyode,giky1238,8.39478,0.56975,258.0
giny1241,Ginyanga,giny1241,8.2327,0.98348,309.0
huba1236,Huba,huba1236,10.3544,13.139,541.0
kofy1242,Pan,kofy1242,8.79947,9.15279,240.0
krac1238,Krache,krac1238,7.93475,0.01925,127.0
krim1238,Krim,krim1238,7.24116,-11.8393,10.0
west2458,West Central Banda,west2458,6.81435,24.1012,635.0
sout2833,South Central Dinka,sout2833,6.7307,30.3021,424.0
food1238,Foodo,food1238,9.56489,1.40486,373.0
jola1262,Jola-Esulalu,jola1262,12.5089,-16.5539,13.0
jumj1238,Jumjum,jumj1238,10.4349,33.7494,486.0
buru1301,Burun,buru1301,10.725,33.921,573.0
olub1238,Olu'bo,olub1238,4.6242,31.9103,714.0
maay1238,Maay,maay1238,3.22288,43.6182,496.0
maba1273,Mabaan,maba1273,9.81455,33.5404,424.0
suga1248,Nizaa,suga1248,7.12906,12.3779,1260.0
xhos1239,Xhosa,xhos1239,-31.0389,28.0769,1734.0
siwu1238,Siwu,siwu1238,7.23811,0.44362,224.0
sher1258,Sherbro,sher1258,7.77585,-12.7405,11.0
cher1271,Cherepon,cher1271,6.05387,-0.10955,186.0
palo1243,Palor,palo1243,14.8628,-16.9557,99.0
sekp1241,Sekpele,sekp1241,7.16751,0.5886,307.0
tong1318,Tonga (Zambia),tong1318,-17.422325,27.103495,935.0
bady1239,Jaad-Badyara,bady1239,12.6425,-13.4759,64.0
sele1249,Selee,sele1249,7.17462,0.42458,377.0
tivv1240,Tiv,tivv1240,6.88039,9.26287,201.0
bili1260,Bilin,bili1260,15.7833,38.3917,1671.0
xamt1239,Xamtanga,xamt1239,12.4479,38.8352,2146.0
lika1243,Liko,lika1243,2.13777,27.6088,758.0
yans1239,Yansi,yans1239,-3.8231,18.2341,350.0
budu1250,Budu,budu1250,2.00501,27.951,777.0
kele1255,Kele-Foma,kele1255,0.36906,24.3098,412.0
leng1258,Lengola,leng1258,-1.95874,25.3343,467.0
keli1248,Keliko,keli1248,3.56039,30.556,1167.0
wong1247,Wongo,wong1247,-5.73837,20.5054,489.0
mwal1237,Mwali Comorian,mwal1237,-12.3164,43.741,234.0
afar1241,Afar,afar1241,12.2281,41.8083,331.0
mund1325,Mundang,mund1325,9.83195,14.4751,389.0
mono1269,Mono (Cameroon),mono1269,8.78372,14.2254,228.0
tupu1244,Tupuri,tupu1244,10.0144,14.8697,352.0
kuoo1238,Kuo,kuoo1238,7.97771,15.4843,570.0
kare1338,Kare (Central African Republic),kare1338,7.05641,15.2207,999.0
ndai1238,Ndai,ndai1238,8.09039,14.2888,636.0
bamb1262,Bambassi,bamb1262,9.82554,34.6522,1450.0
tigr1271,Tigrinya,tigr1271,15.3359,38.9266,2330.0
kara1483,Karamojong,kara1483,2.45157,34.2761,1140.0
gwan1268,Gwandara,gwan1268,9.20464,7.49931,754.0
avik1243,Avikam,avik1243,5.15838,-5.2529,6.0
shil1265,Shilluk,shil1265,9.85472,31.7926,394.0
haio1238,Hai//om,haio1238,-19.7637,17.0299,1412.0
pero1241,Pero,pero1241,9.62092,11.044,313.0
bora1271,Borana-Arsi-Guji Oromo,bora1271,1.05676,37.882,733.0
hadi1240,Hadiyya,hadi1240,7.57377,37.7577,2165.0
wola1242,Wolaytta,wola1242,6.32668,37.7537,1297.0
kuny1238,Kunyi,kuny1238,-3.69702,12.5197,156.0
otuh1238,Otuho,otuh1238,4.16379,32.6641,807.0
masa1299,Masaaba,masa1299,1.05906,34.2829,1659.0
kamw1239,Kamwe,kamw1239,10.646,13.5136,576.0
many1261,Manya,many1261,8.56186,-9.44257,565.0
saya1246,Saya,saya1246,9.69441,9.71748,598.0
njeb1242,Njebi,njeb1242,-2.18115,12.7063,759.0
tada1238,Tadaksahak,tada1238,16.685,2.32653,321.0
kamb1316,Kambaata,kamb1316,7.37582,37.9088,2129.0
otor1240,Otoro,otor1240,11.1187,30.573,744.0
tira1254,Tira,tira1254,11.0963,30.8092,626.0
nyam1285,Nyam,nyam1285,9.18024,10.83652,249.0
fali1285,Fali,fali1285,10.5419,13.4087,775.0
mawa1270,Mawa (Chad),mawa1270,11.7461,18.2999,543.0
huaa1248,East Taa,huaa1248,-24.20022,20.79583,1122.0
koal1240,Koalib-Rere,koal1240,11.69648,30.47166,732.0
kagu1239,Kagulu,kagu1239,-6.38204,37.0534,1209.0
kung1261,North-Central Ju,kung1261,-21.92,18.0,1650.0
ghom1247,Ghomálá',ghom1247,5.39619,10.352,1543.0
defa1248,Defaka,defa1248,4.58451,7.50186,7.0
teee1242,Tee,teee1242,4.73213,7.37553,22.0
kips1239,Kipsigis,kips1239,-0.35774,35.258532,1977.0
pang1287,Pangwa,pang1287,-9.96782,34.8039,1306.0
holo1240,Holoholo,holo1240,-5.37545,28.3274,794.0
buli1254,Buli (Ghana),buli1254,10.5763,-1.26748,198.0
bala1302,Balanta-Ganja,bala1302,12.5382,-15.6658,19.0
nyam1277,Nyambo,nyam1277,-1.6096,30.9156,1524.0
poko1263,Pökoot,poko1263,1.57023,35.2318,1879.0
afri1274,Afrikaans,afri1274,-22.0,30.0,1166.0
argo1244,Argobba,argo1244,10.6596,39.756,2731.0
hara1271,Harari,hara1271,9.30485,42.1332,1834.0
nzim1238,Nzima,nzim1238,5.1785,-2.81123,18.0
ahan1243,Ahanta,ahan1243,4.85147,-1.94657,37.0
buwa1243,Buwal,buwa1243,10.6151,13.8838,601.0
hdii1240,Hdi,hdii1240,10.942,13.6881,563.0
lama1288,Lamang,lama1288,11.0243,13.7362,945.0
ikwe1242,Ikwere,ikwe1242,5.04333,6.86651,21.0
lagw1237,Lagwan,lagw1237,11.5592,14.9884,299.0
mbuk1243,Mbuko,mbuk1243,10.7788,14.1677,483.0
molo1266,Moloko,molo1266,10.7933,14.2521,455.0
muya1243,Muyang,muya1243,10.86047,14.21246,410.0
ngom1272,Ngomba,ngom1272,5.63067,10.237,1455.0
keme1240,Kemezung,keme1240,6.69577,10.4984,904.0
nate1242,Nateni,nate1242,10.5191,1.21879,447.0
silt1240,Silt'e,silt1240,7.77004,38.1449,2050.0
wehh1238,Weh,wehh1238,6.46164,10.121,1060.0
tuli1249,Tulishi,tuli1249,11.4507,29.108,621.0
keig1242,Keiga,keig1242,11.2064,29.3889,508.0
kron1241,Krongo,kron1241,10.514,30.003,446.0
kang1288,Kanga,kang1288,11.0174,29.3463,469.0
moro1284,Morokodo,moro1284,5.5103,30.0229,573.0
arin1244,Aringa,arin1244,3.56143,31.3071,871.0
tese1238,Tese,tese1238,11.3885,29.5803,613.0
lumu1239,Lumun,lumu1239,10.8308,30.253,741.0
ache1245,Acheron,ache1245,10.8827,30.3187,888.0
toch1257,Tocho,toch1257,10.8828,30.1567,638.0
dagi1241,Dagik,dagi1241,10.583,29.9404,450.0
didi1258,Didinga,didi1258,4.21489,33.6869,1820.0
luwo1239,Luwo,luwo1239,7.35089,28.1378,489.0
acol1236,Acoli,acol1236,3.57738,32.5147,865.0
bela1256,Belanda Bor,bela1256,6.6503,27.8232,511.0
bela1255,Belanda Viri,bela1255,7.41311,27.6956,498.0
ndog1248,Ndogo,ndog1248,7.73028,27.5588,451.0
bade1248,Bade,bade1248,12.789,10.6557,340.0
fern1234,Pichi,fern1234,3.74,8.78,55.0
jita1239,Jita,jita1239,-1.62681,33.9141,1286.0
dime1235,Dime,dime1235,6.20951,36.3329,1891.0
tsot1241,Tsotso,tsot1241,0.2975,34.6961,1440.0
jams1239,Jamsay Dogon,jams1239,14.1794,-2.57999,276.0
kamb1297,Kamba (Kenya),kamb1297,-1.60827,37.9532,971.0
lang1324,Lango (Uganda),lang1324,2.13867,33.0553,1048.0
kisa1263,Kisa,kisa1263,0.1529,34.5708,1427.0
nyol1238,Nyole,nyol1238,0.88072,33.9181,1061.0
mwan1247,Mwani,mwan1247,-12.5821,40.4601,17.0
kgal1244,Kgalagadi,kgal1244,-24.9208,22.72016,1042.0
tiey1235,Tiéyaxo Bozo,tiey1235,14.1223,-5.08609,272.0
alab1254,Alaba-K'abeena,alab1254,7.39014,38.1732,2082.0
dege1246,Degema,dege1246,4.73373,6.80991,1.0
prin1242,Principense,prin1242,1.614,7.392,445.0
nkon1248,Nkonya,nkon1248,7.20316,0.3209,91.0
kist1241,Kistane,kist1241,8.33561,38.4763,2643.0
mesq1240,Mesqan,mesq1240,8.10617,38.3386,2136.0
seba1251,Sebat Bet Gurage,seba1251,8.11879,37.9891,2258.0
inor1238,Inor,inor1238,7.94883,37.7968,2044.0
dzuu1241,Dzùùngoo,dzuu1241,11.3796,-4.92036,379.0
bagi1246,Bagirmi,bagi1246,11.52392,14.769495,299.0
ngit1239,Ngiti,ngit1239,1.30455,30.2242,1624.0
ndal1241,Ndali,ndal1241,-9.88948,33.6118,1132.0
meen1242,Me'en,meen1242,6.63207,35.6255,1009.0
ngas1238,Ngasa,ngas1238,-2.97716,37.528,1801.0
mbay1241,Mbay,mbay1241,8.23066,15.7328,464.0
gumu1244,Northern Gumuz,gumu1244,11.05,35.93,831.0
sooo1256,Soo,sooo1256,2.58367,34.7595,1887.0
benc1235,Bench,benc1235,7.04682,35.7673,2180.0
yems1235,Yemsa,yems1235,7.79821,37.4412,2238.0
gamo1243,Gamo,gamo1243,6.27645,37.23808,1071.0
koor1239,Koorete,koor1239,5.80545,37.8679,2294.0
aari1239,Aari,aari1239,5.95034,36.5721,1506.0
uduk1239,Uduk,uduk1239,9.16012,34.2293,869.0
opuu1239,T'apo,opuu1239,8.47526,33.853,414.0
kwam1249,Kwama,kwam1249,9.50836,34.2457,1284.0
mayo1261,Mayogo,mayo1261,2.79827,27.8282,760.0
saam1283,Saamia,saam1283,0.3652,34.0335,1191.0
sout2795,Southern Nuni,sout2795,11.5186,-2.14385,324.0
nort2795,Zimbabwean Ndebele,nort2795,-20.2513,27.4096,1175.0
saxw1241,Saxwe Gbe,saxw1241,6.58269,1.92015,77.0
nari1240,Narim,nari1240,4.80331,33.3312,575.0
bidy1244,Kangaki-Kagbaaga-Kajoko Bidyogo,bidy1244,11.1097,-16.1497,16.0
domp1238,Dompo,domp1238,8.182,-2.295,228.0
heib1243,Ebang,heib1243,11.2908,30.5282,826.0
koya1253,Koyaga,koya1253,8.29177,-6.23255,365.0
shwa1239,Shwai,shwa1239,11.2708,30.3533,721.0
gaaa1245,Gaa,gaaa1245,8.4809,11.9603,539.0
kuan1247,Kuanyama,kuan1247,-17.7176,16.58,1125.0
mbal1255,Mbalanhu,mbal1255,-19.593,16.617,1303.0
kwam1251,Kwambi,kwam1251,-18.0339,15.7294,1087.0
ngan1300,Ngandyera,ngan1300,-16.6359,21.1928,1077.0
zagh1240,Beria,zagh1240,17.4842,23.4626,978.0
zayy1238,Zay,zayy1238,8.01148,38.8258,1633.0
bomi1238,Bomitaba,bomi1238,1.70044,17.3733,317.0
bena1262,Bena (Tanzania),bena1262,-9.26671,35.0364,1718.0
kaka1265,Kakabe,kaka1265,10.5962,-11.4418,1004.0
lele1266,Lele (Guinea),lele1266,8.98043,-10.371,927.0
mann1248,Mann,mann1248,7.04616,-8.86405,246.0
kyen1242,Kyenga,kyen1242,11.5953,3.58651,199.0
shan1282,Shanga,shan1282,11.2752,4.41464,151.0
abur1243,Abure,abur1243,5.21534,-3.64123,4.0
bank1256,Bankon,bank1256,4.3702,9.6403,59.0
arbo1245,Arbore,arbo1245,4.92183,36.7986,504.0
tiag1235,Tiagbamrin Aizi,tiag1235,5.28022,-4.62352,22.0
ashe1269,Ashe,ashe1269,9.36574,7.39443,655.0
ngaz1238,Ngazidja Comorian,ngaz1238,-11.6129,43.36,468.0
akpe1248,Akpes,akpe1248,7.50256,5.95559,292.0
eten1239,Eten,eten1239,9.73073,8.61443,1237.0
kagf1238,Ut-Main,kagf1238,11.5319,4.8387,313.0
idom1241,Idoma,idom1241,7.19139,7.71261,224.0
irig1241,Irigwe,irig1241,9.85197,8.6525,1102.0
jere1244,Jere,jere1244,10.1962,8.95834,875.0
legb1242,Legbo,legb1242,6.02645,7.98385,25.0
logb1245,Logba,logb1245,6.92838,0.43068,163.0
glav1244,Glavda,glav1244,11.1334,13.8652,409.0
ahan1244,Àhàn,ahan1244,7.44139,6.00896,293.0
ayer1245,Ayere,ayer1245,7.52206,6.01979,400.0
rong1268,Ronga,rong1268,-26.7329,32.6167,58.0
ndzw1235,Ndzwani Comorian,ndzw1235,-12.2123,44.3709,525.0
sout2790,Southern Birifor,sout2790,9.2873,-2.72672,217.0
kuwa1246,Kuwaataay,kuwa1246,12.48255,-16.74835,3.0
atti1239,Attié,atti1239,5.9977,-3.8209,69.0
ango1258,Angolar,ango1258,0.11438,6.59486,103.0
east2652,Eastern Oromo,east2652,8.67428,41.4395,1412.0
uppe1455,Upper Guinea Crioulo,uppe1455,13.2335066667,-15.33254,43.0
baka1273,Bakaka,baka1273,4.79991,9.80402,494.0
bass1260,Bassossi,bass1260,5.23655,9.52275,322.0
libe1240,Kru Pidgin English,libe1240,6.423,-10.5284,35.0
gagu1242,Gban,gagu1242,6.40859,-5.51851,164.0
eton1253,Eton-Mengisa,eton1253,4.21045,11.3935,500.0
reun1238,Réunion Creole French,reun1238,-21.1131,55.5321,1727.0
nucl1440,Masalit,nucl1440,13.2733,22.1752,811.0
saot1239,Sãotomense,saot1239,0.28332,6.61935,1087.0
nucl1696,Tangale,nucl1696,9.75444,11.3228,564.0
suku1261,Sukuma,suku1261,-3.16082,32.8765,1166.0
mori1278,Morisyen,mori1278,-20.2613,57.5517,464.0
kitu1246,Kituba (Democratic Republic of Congo),kitu1246,-2.29601,17.1548,331.0
akas1242,Akaselem,akas1242,8.8858,1.37035,321.0
tuki1240,Tuki,tuki1240,4.64348,11.5353,538.0
bumm1238,Bum,bumm1238,6.48655,10.418,1305.0
gava1241,Gavar,gava1241,10.5603,13.8188,620.0
lang1322,Lango (Sudan),lang1322,4.04948,33.0412,773.0
kwan1276,Kwanja,kwan1276,6.30293,11.6931,1019.0
mere1246,Merey,mere1246,10.7458,14.09,768.0
wand1278,Wandala,wand1278,11.3169,13.8996,336.0
chon1287,Chonyi-Dzihana-Kauma,chon1287,-6.518,38.672,62.0
digo1243,Digo,digo1243,-4.62101,39.1752,20.0
giry1241,Giryama,giry1241,-3.30638,39.6648,125.0
vame1236,Vame,vame1236,10.9481,14.2131,414.0
mmaa1238,Mmaala,mmaa1238,4.52188,11.0599,486.0
mpad1242,Mpade,mpad1242,12.4609,14.5833,289.0
mbee1250,Mbe',mbee1250,6.25838,11.0906,742.0
ncan1245,Ncane,ncan1245,6.50696,10.5312,958.0
mfum1238,Southern Mfumte,mfum1238,6.6,10.936386,659.0
njye1238,Njyem,njye1238,2.30483,14.1175,593.0
buam1238,Buamu,buam1238,11.1687,-3.50303,317.0
kwam1250,Kwami,kwam1250,-1.53712,27.4633,759.0
guro1248,Guro,guro1248,7.34954,-6.31154,279.0
kabu1256,Kabuverdianu,kabu1256,15.0586,-23.6148,449.0
boun1243,Bouna Kulango,boun1243,8.46011,-2.74627,246.0
tsam1247,Tsamai,tsam1247,5.3097,36.9139,760.0
cent2194,Central Moroccan Berber,cent2194,32.7415,-2.40872,1356.0
siwi1239,Siwi,siwi1239,29.200415,25.519627,-5.0
ndam1239,Ndamba,ndam1239,-8.40485,36.0271,279.0
bare1279,Barain,bare1279,11.1168,18.0764,393.0
abar1238,Mungbam,abar1238,6.5805,10.2267,720.0
mund1328,Mundabli,mund1328,6.59969,10.2704,735.0
mbuu1238,Ajumbu,mbuu1238,6.53792,10.2556,776.0
kosh1246,Koshin,kosh1246,6.5817,10.299,777.0
fang1248,Fang (Cameroon),fang1248,6.54384,10.319,739.0
kura1250,Kuranko,kura1250,9.49325,-10.6122,476.0
nort3047,North Giziga,nort3047,10.6755,14.219,486.0
mokp1239,Mokpwe,mokp1239,4.24178,9.23887,2305.0
siam1242,Siamou,siam1242,10.998,-4.92143,540.0
tigo1236,Tigon Mbembe,tigo1236,6.983995,10.70849,258.0
orma1241,Orma,orma1241,-1.79489,39.60749,144.0
piny1238,Pinyin,piny1238,5.7991,10.0682,1828.0
reel1238,Reel,reel1238,6.32234,30.49451,428.0
wuzl1236,Wuzlam,wuzl1236,10.955,14.1378,546.0
lese1243,Lese,lese1243,1.3,29.3,975.0
gwen1239,Gweno,gwen1239,-3.68407,37.6827,1000.0
sumb1240,Sumbwa,sumb1240,-3.47335,31.9457,1204.0
zinz1238,Zinza,zinz1238,-2.64132,32.1755,1344.0
meru1245,Meru,meru1245,0.26484,37.7396,1253.0
kahe1238,Kahe,kahe1238,-3.51412,37.5759,706.0
hang1260,Hangaza,hang1260,-2.52347,30.7074,1358.0
moch1256,Mochi,moch1256,-3.33743,37.3357,901.0
suba1252,Suba-Simbiti,suba1252,-1.103296,34.268,1283.0
kway1241,Kwaya,kway1241,-1.80737,33.71,1149.0
wawa1246,Wawa,wawa1246,6.68974,11.7802,1220.0
tuni1251,Tunia,tuni1251,9.42506,18.2059,363.0
bafa1249,Bafanji,bafa1249,5.84612,10.4518,1165.0
burj1242,Burji,burj1242,4.44624,38.4646,1410.0
